"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000073236",154.684204016815,0.489919592319461,0.313173940071942,1.56436896443848,0.11773094481245,0.999956115459699
"ENSMUSG00000073293",24.8211202619447,0.143371183934989,0.568902495485685,0.252013631637508,0.801030527270914,0.999956115459699
"ENSMUSG00000073295",61.0039524205604,-0.230839323974495,0.35111297441377,-0.657450281807195,0.510891429626731,0.999956115459699
"ENSMUSG00000073374",86.4601762864773,-0.0525300721319112,0.306634792607292,-0.171311519104705,0.863978823419723,0.999956115459699
"ENSMUSG00000073375",19.6845496282874,-0.0195002046339224,0.654448838453393,-0.0297963774830829,0.976229447835319,0.999956115459699
"ENSMUSG00000073405",8.84702926920678,-0.4627315705103,0.781791753469125,-0.591885970217739,0.553926949238829,0.999956115459699
"ENSMUSG00000073406",29.7709239881611,0.12003874967981,0.464432558344929,0.258463252678894,0.796049405745104,0.999956115459699
"ENSMUSG00000073407",78.5603299044393,-0.144073467972984,0.366031161543552,-0.39360984284897,0.69386911314901,0.999956115459699
"ENSMUSG00000073409",1498.90141617245,-0.219396524302273,0.297531198725112,-0.737389978739582,0.46088522787191,0.999956115459699
"ENSMUSG00000073411",6839.14275547621,-0.177380943056265,0.206558542428864,-0.858744165070549,0.390481678327809,0.999956115459699
"ENSMUSG00000073412",39.1968609069853,0.0458526258898075,0.477639034143045,0.0959984896797093,0.923521772084865,0.999956115459699
"ENSMUSG00000073413",10.3666474757766,-0.510112684157814,0.819696040966833,-0.622319321630656,0.533731918691593,0.999956115459699
"ENSMUSG00000073415",44.3541929776346,0.13707883164012,0.441596245370142,0.310416660189722,0.756244126456967,0.999956115459699
"ENSMUSG00000073421",1709.5863340172,-0.431797955303567,0.211265996680635,-2.04385922054604,0.0409674567457551,0.999956115459699
"ENSMUSG00000073422",1411.60214590974,-0.0792038121907764,0.171028336622483,-0.463103446802537,0.643290219504331,0.999956115459699
"ENSMUSG00000073423",176.504230409658,-0.305563313005271,0.270303596648551,-1.13044486567659,0.258288818053559,0.999956115459699
"ENSMUSG00000073427",66.9520457797218,-0.229641408366421,0.355411606797279,-0.646128049772457,0.518196431096372,0.999956115459699
"ENSMUSG00000073430",17.5395158438092,0.30358659986734,0.644567853558084,0.470992461370062,0.637646118358409,0.999956115459699
"ENSMUSG00000073434",154.103023048715,-0.138639530856081,0.349122980235157,-0.397108006934113,0.69128781569624,0.999956115459699
"ENSMUSG00000073435",271.876791655758,0.38006606068331,0.225731347833712,1.68370970328539,0.0922377851667404,0.999956115459699
"ENSMUSG00000073436",241.983224200602,0.175156317275104,0.297765918956411,0.588234939340875,0.556374608526049,0.999956115459699
"ENSMUSG00000073437",249.347281026318,0.392554502562077,0.286374954438158,1.37077106946113,0.170446332181251,0.999956115459699
"ENSMUSG00000073448",67.7735249117664,0.322445445274524,0.408260704058591,0.789802795294864,0.429642946336666,0.999956115459699
"ENSMUSG00000073460",18.4110611872879,-0.113209911281234,0.554556898461872,-0.204144807494478,0.838240340227026,0.999956115459699
"ENSMUSG00000073468",534.926602113885,-0.137165620673889,0.200283234104395,-0.684858227336161,0.493433387943621,0.999956115459699
"ENSMUSG00000073471",583.0837946867,0.0992670778624751,0.210800147556581,0.470906111846201,0.637707783285232,0.999956115459699
"ENSMUSG00000073478",39.7224804827467,-0.140574900449804,0.459694804030878,-0.305800498977058,0.759756548529692,0.999956115459699
"ENSMUSG00000073481",1162.86136462301,-0.111325052357436,0.194799186182051,-0.571486229174469,0.56767009242471,0.999956115459699
"ENSMUSG00000073485",57.0034573631616,-1.55878325655252,1.1772227281772,-1.32411923355075,0.185463448800959,0.999956115459699
"ENSMUSG00000073489",401.156611741812,-0.0584303453969505,0.218536378495082,-0.267371253240868,0.789183330589091,0.999956115459699
"ENSMUSG00000073490",547.634424424276,-0.186780817362596,0.17744951999783,-1.05258564444063,0.292530939390897,0.999956115459699
"ENSMUSG00000073491",188.342539377174,0.382034575983867,0.297423437161311,1.28448040151142,0.198973916698043,0.999956115459699
"ENSMUSG00000073492",42.409430788591,0.341119673279175,0.409906529763705,0.832188922376565,0.405302315640083,0.999956115459699
"ENSMUSG00000073535",2520.17706934448,-0.287276706423726,0.187814857870126,-1.52957390954861,0.126122231596298,0.999956115459699
"ENSMUSG00000073538",10.024775006573,-0.694086825427252,0.830030950773725,-0.83621800461808,0.403032271330836,0.999956115459699
"ENSMUSG00000073542",230.87670884433,0.00834610430361842,0.276521305089319,0.0301825000461449,0.975921505113401,0.999956115459699
"ENSMUSG00000073555",302.149096023834,0.113659299808043,0.273029312068051,0.416289734413988,0.67719800347347,0.999956115459699
"ENSMUSG00000073557",4426.76326028777,-0.0206586953492866,0.330570673344956,-0.0624940353608711,0.950169411749829,0.999956115459699
"ENSMUSG00000073563",587.251229170696,0.0344799616892418,0.199920973165281,0.172467956429645,0.863069650925526,0.999956115459699
"ENSMUSG00000073590",173.497950296937,0.0140322047290746,0.286863500230605,0.048915964274975,0.960986266440314,0.999956115459699
"ENSMUSG00000073591",101.877335839186,-0.193970424781929,0.31657290859276,-0.612719596393049,0.540061762795089,0.999956115459699
"ENSMUSG00000073599",1095.44756825786,-0.193236838235497,0.272216223911406,-0.709865251449476,0.477787700524932,0.999956115459699
"ENSMUSG00000073600",1259.18664136963,-0.256811634981357,0.314786739461446,-0.815827361154806,0.414598881909951,0.999956115459699
"ENSMUSG00000073607",18.7430538289155,-0.940046509051993,0.825396589257301,-1.13890282718257,0.254743686307462,0.999956115459699
"ENSMUSG00000073608",202.602611343131,0.151588274291411,0.330813000472877,0.458229495439192,0.646787571274991,0.999956115459699
"ENSMUSG00000073609",1353.83239912374,-0.0834811579173369,0.195225716807731,-0.427613530032797,0.668932513731924,0.999956115459699
"ENSMUSG00000073610",15.9578397694368,0.901226994502064,0.593683024631069,1.51802722515455,0.129007535509414,0.999956115459699
"ENSMUSG00000073616",1359.92265280234,0.116190625147521,0.148813822297485,0.780778447550732,0.434932812238004,0.999956115459699
"ENSMUSG00000073627",29.6186405781678,-0.325962022135052,0.483367806477893,-0.674356086124574,0.500084954450295,0.999956115459699
"ENSMUSG00000073633",51.3700224522294,-0.399957133098028,0.389395781394929,-1.02712240914697,0.304362827908459,0.999956115459699
"ENSMUSG00000073639",2523.36415050349,0.0754444242826167,0.174613858902929,0.432064354780439,0.665694640734985,0.999956115459699
"ENSMUSG00000073640",4343.20279200683,0.0488506051870548,0.198695813332753,0.245856238074052,0.805793521117095,0.999956115459699
"ENSMUSG00000073643",398.162987114195,-0.198366486433064,0.188648663139076,-1.05151281293111,0.293023127788677,0.999956115459699
"ENSMUSG00000073647",604.908614918471,-0.049009546285322,0.258591364970372,-0.189525068986496,0.849681308922257,0.999956115459699
"ENSMUSG00000073650",41.4710175762984,0.844012030753437,0.604974300163526,1.39512047127506,0.162979513936248,0.999956115459699
"ENSMUSG00000073664",1854.94028502642,0.126358214429691,0.160313298988687,0.788195459932537,0.430582384339779,0.999956115459699
"ENSMUSG00000073676",2331.50013696616,-0.0508621565538329,0.191134071601478,-0.266107220589547,0.790156634211666,0.999956115459699
"ENSMUSG00000073678",170.123162706291,-0.00135547627581584,0.24567585248087,-0.0055173362059317,0.995597824958974,0.999956115459699
"ENSMUSG00000073679",15.2477934891086,-0.137487742481823,0.631222671621236,-0.217811793940638,0.827575754941533,0.999956115459699
"ENSMUSG00000073680",54.9518979083054,-0.0707244297818644,0.370787751818724,-0.190741008663202,0.848728508220011,0.999956115459699
"ENSMUSG00000073684",192.111335442924,-0.14486947565484,0.260673653363993,-0.555750355992252,0.578381527179813,0.999956115459699
"ENSMUSG00000073700",1533.71598481405,0.00865057256009041,0.313008065007809,0.0276368998986483,0.977951751033748,0.999956115459699
"ENSMUSG00000073702",4311.5285081719,-0.094341003093313,0.179070707916903,-0.526836600976033,0.598307063459903,0.999956115459699
"ENSMUSG00000073705",24.0371365650977,0.223657802185941,0.511734268473535,0.437058481256483,0.662068936618387,0.999956115459699
"ENSMUSG00000073716",56.9981865758816,0.155734850770569,0.385626649807907,0.403848776655207,0.686323925699203,0.999956115459699
"ENSMUSG00000073725",91143.7095849106,-0.161114153585595,0.239567528789824,-0.672520831180517,0.501252183139941,0.999956115459699
"ENSMUSG00000073728",8.84385079295596,0.731532085455141,0.897208502989473,0.815342345750956,0.414876376092292,0.999956115459699
"ENSMUSG00000073737",19.4837243844991,-0.775263086798715,0.748795196511056,-1.03534730245464,0.300506746505971,0.999956115459699
"ENSMUSG00000073752",11.1882717335693,-0.185963193715458,0.712796889343839,-0.260892263273828,0.794175591304745,0.999956115459699
"ENSMUSG00000073755",373.119529987553,-0.139597688828808,0.186726047590743,-0.74760693877467,0.454697278177451,0.999956115459699
"ENSMUSG00000073758",152.027121671594,0.0215132484151879,0.256424997042653,0.0838968457182413,0.933138447472647,0.999956115459699
"ENSMUSG00000073771",138.862186440202,-0.0748843796364029,0.255602788507061,-0.292971684987444,0.769543794656761,0.999956115459699
"ENSMUSG00000073775",541.321183859684,0.0481576107558244,0.194916144648239,0.247068352612521,0.804855325546983,0.999956115459699
"ENSMUSG00000073787",97.2694994710884,-0.899541132813742,0.605285330137643,-1.48614395232276,0.137241048741953,0.999956115459699
"ENSMUSG00000073791",30.1509793352633,0.175844782024078,0.487931022563629,0.360388608004827,0.718556544589666,0.999956115459699
"ENSMUSG00000073792",317.869440871128,0.398827494383671,0.193215425242252,2.0641597009329,0.0390025770172472,0.999956115459699
"ENSMUSG00000073802",11.727059251134,0.0100548514541875,0.736389783875896,0.0136542516943473,0.989105821900682,0.999956115459699
"ENSMUSG00000073838",5694.50074092631,-0.165274937384684,0.185389141495716,-0.891502792726961,0.372659493993502,0.999956115459699
"ENSMUSG00000073842",11.4942373149942,-6.01333485071279,3.06670437354552,-1.9608459499996,0.0498969960007259,0.999956115459699
"ENSMUSG00000073856",23.3241100821286,0.18076790714226,0.491793477148672,0.367568736759826,0.713194829720347,0.999956115459699
"ENSMUSG00000073867",19.6363172687752,0.709010242384198,0.590989641290013,1.19969994877841,0.23025589294947,0.999956115459699
"ENSMUSG00000073879",52.0716046161704,-0.994394813434938,0.568075798299085,-1.75046149899771,0.0800387120865275,0.999956115459699
"ENSMUSG00000073888",287.818749471997,0.041732687926296,0.208284477209139,0.200363889260898,0.841195999010057,0.999956115459699
"ENSMUSG00000073889",2398.48125595756,-0.172351173345439,0.19925276611464,-0.86498760697895,0.38704559091155,0.999956115459699
"ENSMUSG00000073902",90.5871575385204,0.129184467757056,0.433317736836995,0.29812873274018,0.765604912573423,0.999956115459699
"ENSMUSG00000073910",39.0316341566627,0.242320723390926,0.413772703173269,0.585637287168876,0.558119285614323,0.999956115459699
"ENSMUSG00000073940",5223.57950480078,0.214024487394732,0.34594903087729,0.618659017058056,0.536141013936371,0.999956115459699
"ENSMUSG00000073968",573.001889676905,-0.0172833994548471,0.174825206868735,-0.0988610267615703,0.921248613404449,0.999956115459699
"ENSMUSG00000073975",9.84184889236624,1.00827357538331,0.761062757657853,1.32482317028131,0.185229807938321,0.999956115459699
"ENSMUSG00000073982",529.149545155859,-0.179246703859552,0.228464638068271,-0.784570887534852,0.432705204592704,0.999956115459699
"ENSMUSG00000073985",191.326228329009,-0.390373708831953,0.249482565442825,-1.56473342391301,0.117645427931021,0.999956115459699
"ENSMUSG00000073987",419.921907326521,0.0637325329324803,0.259942236738718,0.245179597329315,0.806317373315193,0.999956115459699
"ENSMUSG00000073988",72.5133482876934,-0.0584076040335164,0.328509592462596,-0.177795733743047,0.858883397948942,0.999956115459699
"ENSMUSG00000073995",12.7701040377006,0.200488992793322,0.693875207407373,0.288940994941205,0.772626531600511,0.999956115459699
"ENSMUSG00000074001",1239.04446201658,0.241927183478069,0.200799062095539,1.20482227831803,0.228271917636879,0.999956115459699
"ENSMUSG00000074024",80.7904178995024,0.840138783455713,0.401481852002764,2.09259466963386,0.0363853528058077,0.999956115459699
"ENSMUSG00000074030",490.386105041025,0.00114371152334614,0.227201895359291,0.00503389956997281,0.995983546215414,0.999956115459699
"ENSMUSG00000074039",53.6939480799105,-0.0598271119148435,0.352291210300518,-0.169822891305772,0.8651494237585,0.999956115459699
"ENSMUSG00000074063",135.787194224074,-0.250973619867545,0.301875655696729,-0.831380785867937,0.405758549992287,0.999956115459699
"ENSMUSG00000074064",2849.12504801085,-0.139290947734193,0.208459755692038,-0.668191072525147,0.50401163337263,0.999956115459699
"ENSMUSG00000074067",39.6692298186266,-0.379473431495311,0.493223265087801,-0.76937455784402,0.441670987737886,0.999956115459699
"ENSMUSG00000074071",8.43640194886273,0.170738954750142,0.800237260771886,0.21336041586648,0.831045853177456,0.999956115459699
"ENSMUSG00000074088",532.184244407455,-0.232993144729811,0.184575369229246,-1.2623198084487,0.206833731747565,0.999956115459699
"ENSMUSG00000074093",1032.87196697443,0.0776279759251368,0.177057368248288,0.438434032388187,0.661071680681733,0.999956115459699
"ENSMUSG00000074102",567.75584683303,-0.0903993533390238,0.213948735947794,-0.422528102064049,0.67263959317353,0.999956115459699
"ENSMUSG00000074121",13.1687325093466,-0.451734252512862,0.752049549318898,-0.600670863937063,0.54805922876588,0.999956115459699
"ENSMUSG00000074129",9161.24529608879,-0.178846542055016,0.179361136253203,-0.997130960424666,0.318700946784554,0.999956115459699
"ENSMUSG00000074136",8.80735468474437,-0.440390678872097,0.767850492082738,-0.573537014578932,0.566281144468043,0.999956115459699
"ENSMUSG00000074141",80.0673855863769,-0.647621520372151,0.486204282314722,-1.33199468603804,0.182861934709013,0.999956115459699
"ENSMUSG00000074151",292.809597358633,-0.122072020847693,0.261538430544867,-0.466746017376409,0.640681602115815,0.999956115459699
"ENSMUSG00000074158",159.163418694081,0.00593655511435889,0.328026553153,0.0180977882957845,0.985560842347827,0.999956115459699
"ENSMUSG00000074165",478.202812473315,0.258771400907583,0.206695337874877,1.25194599727368,0.210589542430038,0.999956115459699
"ENSMUSG00000074166",186.918789612871,-0.107274621919407,0.276742268436724,-0.387633672750409,0.698287146343864,0.999956115459699
"ENSMUSG00000074170",527.318932683101,-0.0959757986519484,0.341668553767488,-0.280903225051439,0.778784626975846,0.999956115459699
"ENSMUSG00000074171",34.4670175723435,0.333993515210487,0.465602129701251,0.717336742907064,0.473166340899068,0.999956115459699
"ENSMUSG00000074178",44.2053712380289,0.406864370396672,0.403173215932506,1.00915525714085,0.312900180852671,0.999956115459699
"ENSMUSG00000074179",8.66995909484677,-1.81524123347422,0.925198339000404,-1.96200226152095,0.0497622209578165,0.999956115459699
"ENSMUSG00000074182",294.186854431427,-0.0463489694598209,0.202353289548456,-0.229049745439014,0.81883025242331,0.999956115459699
"ENSMUSG00000074183",72.7180700827472,-0.79132208179447,0.362395545342313,-2.18358666922078,0.0289926340064508,0.999956115459699
"ENSMUSG00000074194",93.6608079103153,-0.176468539372296,0.30646884173155,-0.575812335032977,0.564742035105128,0.999956115459699
"ENSMUSG00000074203",19.1929793361058,0.11511838884987,0.716329285014846,0.160705964781942,0.872324991285938,0.999956115459699
"ENSMUSG00000074207",699.535351474794,-0.177799038146065,0.327088494561575,-0.543580838526234,0.586729948548622,0.999956115459699
"ENSMUSG00000074211",476.713177051752,0.355519206339154,0.22936567768822,1.55001048946136,0.121138998365033,0.999956115459699
"ENSMUSG00000074212",635.262948143903,-0.00996525082971544,0.197494645710611,-0.0504583341682969,0.959757151601111,0.999956115459699
"ENSMUSG00000074215",63.3204515451681,0.250036559860312,0.335330832886696,0.745641424344645,0.455884052234225,0.999956115459699
"ENSMUSG00000074217",87.9944236915601,-0.0232453360628278,0.300035405178356,-0.0774753101188495,0.938245431897123,0.999956115459699
"ENSMUSG00000074218",30504.2712199646,-0.0502447980563376,0.200661185741469,-0.250396198301513,0.802280969313537,0.999956115459699
"ENSMUSG00000074219",52.2533609974587,-0.10318182379688,0.375900389790139,-0.274492462895518,0.783706195009078,0.999956115459699
"ENSMUSG00000074220",28.269515601877,0.100645911445095,0.569299193024487,0.176789134216752,0.859674024257204,0.999956115459699
"ENSMUSG00000074221",609.690608554632,-0.107791724366874,0.225273436652192,-0.47849283061854,0.63229947585653,0.999956115459699
"ENSMUSG00000074227",365.988098424279,-0.0635404678534396,0.219555752802482,-0.289404704920678,0.772271694971656,0.999956115459699
"ENSMUSG00000074238",740.379092125048,-0.242679103593191,0.280308093306942,-0.865758461449252,0.386622632862951,0.999956115459699
"ENSMUSG00000074247",873.598114877859,-0.0357749050390469,0.20506431914431,-0.174456995679833,0.861506324921571,0.999956115459699
"ENSMUSG00000074264",298.773906027729,-0.157832157636247,0.265787039990143,-0.59382939680618,0.552626225116482,0.999956115459699
"ENSMUSG00000074272",1017.81029788985,0.271928450905158,0.204244199716545,1.33138885355151,0.183061095142291,0.999956115459699
"ENSMUSG00000074277",8.95396625553862,-0.163103711278848,0.760380584336085,-0.214502730131201,0.830155038174914,0.999956115459699
"ENSMUSG00000074282",83.1456096684585,0.303907213137559,0.33299001788889,0.912661631914039,0.361420528967229,0.999956115459699
"ENSMUSG00000074283",126.121961072316,0.037514551582584,0.279725508558856,0.134112014938712,0.893313998927267,0.999956115459699
"ENSMUSG00000074284",15.0070254939154,0.788002226904505,0.685763213341571,1.14908792360667,0.250519727521729,0.999956115459699
"ENSMUSG00000074305",1321.97994976437,0.01874699320418,0.154232432828318,0.12155026579298,0.903255203465436,0.999956115459699
"ENSMUSG00000074340",60.3374355310664,0.178478383541098,0.351938632204033,0.507129275417617,0.612064115018031,0.999956115459699
"ENSMUSG00000074342",38.8533335476892,0.500279331606374,0.45713122210028,1.09438889189815,0.273784453654164,0.999956115459699
"ENSMUSG00000074344",9.84209316207272,0.524913209121042,0.740856235034532,0.70852236142222,0.478620930754278,0.999956115459699
"ENSMUSG00000074345",10.0050525556724,0.411065130081769,0.77900886732128,0.527677087290763,0.597723478872556,0.999956115459699
"ENSMUSG00000074346",18.677984074513,-0.505111747636931,0.569771482411995,-0.886516372315894,0.375339335654569,0.999956115459699
"ENSMUSG00000074357",14.7843586426983,0.573760932988563,0.647701972229382,0.885840954001862,0.37570323763803,0.999956115459699
"ENSMUSG00000074358",220.372573019543,-0.31074936978601,0.291330184286786,-1.06665696363308,0.286126767522901,0.999956115459699
"ENSMUSG00000074361",43.8479051674846,-0.478809345849791,0.391585451812819,-1.22274549177753,0.221425838934918,0.999956115459699
"ENSMUSG00000074364",4283.58948898594,-0.138358431115249,0.220110717340703,-0.628585617215031,0.529620378833475,0.999956115459699
"ENSMUSG00000074384",49.2672692765191,0.126408112954864,0.446783403761436,0.282929293905376,0.777231038358898,0.999956115459699
"ENSMUSG00000074398",22.7343217648989,0.149622131991326,0.545069287107829,0.274501124041001,0.783699539922979,0.999956115459699
"ENSMUSG00000074405",566.862805892753,-0.174742522035525,0.24174077416854,-0.722850841512142,0.469771527833785,0.999956115459699
"ENSMUSG00000074406",123.217337795816,-0.224130199133019,0.346182513869353,-0.647433622882536,0.517351340979305,0.999956115459699
"ENSMUSG00000074415",957.524147056522,0.0892835433227402,0.275889337956092,0.323620854594061,0.746225097268232,0.999956115459699
"ENSMUSG00000074417",18.0836673042998,0.407251577063298,0.722943622139592,0.56332411628173,0.573214199184781,0.999956115459699
"ENSMUSG00000074449",38.2987662226641,0.114603057158544,0.509018377177255,0.225145225196134,0.821866299390746,0.999956115459699
"ENSMUSG00000074457",1674.42483566559,-0.0196938870799604,0.237118379358551,-0.0830550846932913,0.933807739618562,0.999956115459699
"ENSMUSG00000074461",34.7705077758544,0.721362117981735,0.456899243405012,1.57882099476863,0.114377121571236,0.999956115459699
"ENSMUSG00000074466",503.841827951189,-0.0706580539546935,0.24217378131581,-0.291765911118805,0.770465610704575,0.999956115459699
"ENSMUSG00000074476",132.981065846363,-0.298847959809743,0.326766918042202,-0.91456002217197,0.360422654160515,0.999956115459699
"ENSMUSG00000074480",27.7557235364324,-0.440376925978523,0.453921759379496,-0.970160422757684,0.331966534774043,0.999956115459699
"ENSMUSG00000074491",13.0089277678903,-0.21537391954648,0.72343301372914,-0.297710935856071,0.765923796100788,0.999956115459699
"ENSMUSG00000074497",12.9745452894974,-0.255193166954101,0.776805376765877,-0.328516221162839,0.74252138153169,0.999956115459699
"ENSMUSG00000074500",28.912521575257,-0.691392863764192,0.505418876263798,-1.36796011434153,0.171324561267719,0.999956115459699
"ENSMUSG00000074505",10.3984178025849,-0.14651711078353,0.743078256735471,-0.197175882157037,0.843689903364148,0.999956115459699
"ENSMUSG00000074506",36.9216412152974,-0.356013492759096,2.62612334683195,-0.135566173305826,0.892164248313098,0.999956115459699
"ENSMUSG00000074513",826.298496416753,0.114173125763228,0.198058923879915,0.576460396363926,0.564304031378719,0.999956115459699
"ENSMUSG00000074519",1402.54521077705,0.0501514203066405,0.203508675158066,0.246433820414229,0.805346428415508,0.999956115459699
"ENSMUSG00000074521",2123.60743316655,0.223322420091887,0.225971741193262,0.988275874286824,0.323017557601397,0.999956115459699
"ENSMUSG00000074527",256.102543897601,0.00254439553582849,0.265275274961525,0.00959152916229196,0.992347184306995,0.999956115459699
"ENSMUSG00000074529",15.447464185421,0.209793006221749,0.783876557407,0.267635259964562,0.788980087200412,0.999956115459699
"ENSMUSG00000074570",36.5804190192197,-0.179370255489688,0.436061908480872,-0.411341261415307,0.680822318138412,0.999956115459699
"ENSMUSG00000074576",142.668305852511,0.050293692019898,0.32794521615622,0.153360041684341,0.878114354186255,0.999956115459699
"ENSMUSG00000074577",56.3383561090595,0.109897918416038,0.447500263726618,0.245581795864986,0.806005982540274,0.999956115459699
"ENSMUSG00000074578",320.394869115488,-0.352257810796202,0.223892041216409,-1.57333779656651,0.115640621915048,0.999956115459699
"ENSMUSG00000074579",116.221965715109,0.256635785586477,0.277595041214735,0.924497009973444,0.35522760751962,0.999956115459699
"ENSMUSG00000074580",19.9487875298062,-0.342491959424072,0.529365946358282,-0.646985250525104,0.517641489420203,0.999956115459699
"ENSMUSG00000074582",1449.78488398686,0.000990080382495644,0.202148722383554,0.00489778204295094,0.996092150949514,0.999956115459699
"ENSMUSG00000074604",27.3533000008808,-0.0676401035103496,0.728037452454493,-0.0929074504097405,0.925977086780711,0.999956115459699
"ENSMUSG00000074607",44.7741173356303,-0.0840638202313083,0.412628250724028,-0.203727738185167,0.838566264823706,0.999956115459699
"ENSMUSG00000074622",306.093700877918,-0.149354801445881,0.284648791627081,-0.524698526180821,0.599792782028502,0.999956115459699
"ENSMUSG00000074623",182.985603219094,-0.0798634173061332,0.257209510282312,-0.310499472661315,0.756181160437033,0.999956115459699
"ENSMUSG00000074629",27.4892014847115,-0.239658835024207,0.52897990548433,-0.453058485850757,0.650506627708118,0.999956115459699
"ENSMUSG00000074634",475.423046030398,0.00283563580792252,0.304239591970676,0.00932040366460863,0.992563501483725,0.999956115459699
"ENSMUSG00000074635",25.2612835884387,0.00707779769565421,0.567765328892461,0.0124660618313219,0.990053779343028,0.999956115459699
"ENSMUSG00000074643",382.778249786029,-0.4669532895448,0.225174857719191,-2.07373635882175,0.0381038025296722,0.999956115459699
"ENSMUSG00000074646",15.2991857607056,0.337889343020323,0.640717928806295,0.527360524544453,0.597943251186005,0.999956115459699
"ENSMUSG00000074649",887.870412891115,-0.21122594011238,0.174205409097593,-1.21251080093642,0.225316910611473,0.999956115459699
"ENSMUSG00000074652",6373.21166637104,-0.134407012490223,0.244999825534929,-0.548600441640154,0.583279682696714,0.999956115459699
"ENSMUSG00000074656",3566.98219771326,0.00144921888523161,0.208018163391235,0.00696679011873572,0.994441350691863,0.999956115459699
"ENSMUSG00000074657",116.7039722267,-0.196643292264382,0.299167629253307,-0.657301368985623,0.510987156417394,0.999956115459699
"ENSMUSG00000074671",73.0971020720107,0.180172773276051,0.344205244048004,0.523445753345127,0.600664091690378,0.999956115459699
"ENSMUSG00000074676",157.039699823052,0.34978872014183,0.350437015860817,0.998150036412693,0.318206610033756,0.999956115459699
"ENSMUSG00000074682",243.810434196894,-0.201518337841853,0.240633876326993,-0.837447914307845,0.402340842690608,0.999956115459699
"ENSMUSG00000074698",3873.65286573983,0.00237585215968256,0.170066961226953,0.0139700982633071,0.988853836838294,0.999956115459699
"ENSMUSG00000074715",10.0034730641933,-0.260158818405103,0.787850335681864,-0.330213502009798,0.741238645395339,0.999956115459699
"ENSMUSG00000074733",1190.6403606253,0.112778975715065,0.184339356908667,0.611800852549043,0.540669525601148,0.999956115459699
"ENSMUSG00000074738",51.7311988060698,-0.0419480969112163,0.448859461981972,-0.0934548571750975,0.925542211435682,0.999956115459699
"ENSMUSG00000074743",2160.59322593908,0.293599092346701,0.18153024157323,1.61735636884647,0.10580137810885,0.999956115459699
"ENSMUSG00000074746",799.99674205499,0.181338664608443,0.174693209742631,1.03804071649724,0.299251099496627,0.999956115459699
"ENSMUSG00000074748",1048.06033865994,-0.038092685120562,0.164546416415077,-0.231501152990601,0.816925489808003,0.999956115459699
"ENSMUSG00000074749",1938.62024970352,0.056603913325512,0.167968266909768,0.336991709010842,0.736123150186598,0.999956115459699
"ENSMUSG00000074754",558.840386258219,0.0377603870748589,0.205824406918107,0.183459229351177,0.854437706065645,0.999956115459699
"ENSMUSG00000074766",29.6921881413204,-0.371062435079456,0.566658445424567,-0.654825562162827,0.51258007066442,0.999956115459699
"ENSMUSG00000074781",1833.29809778929,0.0996226430564165,0.180791321082299,0.551036645232915,0.581608554136938,0.999956115459699
"ENSMUSG00000074782",62.993902780615,-0.346869332175036,0.394508194158342,-0.879244936635752,0.379268484362375,0.999956115459699
"ENSMUSG00000074785",177.321370147209,0.593641542300814,0.332249056238488,1.78673657954561,0.0739800739479409,0.999956115459699
"ENSMUSG00000074793",1278.37846291287,-0.0514181682757414,0.315251337760417,-0.163102141424751,0.870438013763035,0.999956115459699
"ENSMUSG00000074794",1597.06113890922,0.136620743023804,0.214397425965598,0.637231265293858,0.523974215180726,0.999956115459699
"ENSMUSG00000074796",9.46462554771023,-0.177938318085695,0.741502839423983,-0.239969840471442,0.81035363735777,0.999956115459699
"ENSMUSG00000074797",863.087185844939,0.00727049928084033,0.161753583481666,0.0449479951191584,0.964148760904413,0.999956115459699
"ENSMUSG00000074800",1671.526707954,0.428431192359307,0.176476639189773,2.42769351414607,0.0151951780764804,0.999956115459699
"ENSMUSG00000074802",62.6946465710627,-0.285140932984714,0.374531689151181,-0.761326587960936,0.446462023636974,0.999956115459699
"ENSMUSG00000074807",249.672902424661,0.02165465398325,0.284192564300989,0.0761971166856973,0.939262276573847,0.999956115459699
"ENSMUSG00000074811",139.539430386619,-0.133866832045601,0.278960699293299,-0.479877030652456,0.63131483481896,0.999956115459699
"ENSMUSG00000074813",89.9195680934414,-0.00953641393297371,0.394983420914808,-0.0241438334573303,0.980737879458266,0.999956115459699
"ENSMUSG00000074818",39.8031097438308,0.270430032736202,0.653659038023275,0.413717270022009,0.679081177777373,0.999956115459699
"ENSMUSG00000074824",46.1225061278681,-0.0837822444735333,0.447695896027108,-0.187140970504809,0.851550105745099,0.999956115459699
"ENSMUSG00000074825",293.327499792928,-0.0637150523465285,0.206534859190882,-0.308495391994058,0.757705406040276,0.999956115459699
"ENSMUSG00000074826",39.7594726868726,0.138204104869427,0.402663583873086,0.343224742451472,0.731429392209105,0.999956115459699
"ENSMUSG00000074829",449.57072805836,0.270990066019577,0.215981030027305,1.25469383114488,0.209589926015095,0.999956115459699
"ENSMUSG00000074862",97.1576071348368,0.229295531463726,0.355993941131882,0.644099533645661,0.519510892757808,0.999956115459699
"ENSMUSG00000074863",136.995277295619,0.0226374695606717,0.339995096430486,0.0665817530850774,0.946914672435144,0.999956115459699
"ENSMUSG00000074865",249.503585650962,0.305213721784992,0.242475596023924,1.25873995894778,0.208124273287476,0.999956115459699
